Timestamp_ms,Couleur,X_center,Y_center
266826,Blanc,18,162
266826,Blanc,122,195
266826,Blanc,550,187
266855,Blanc,16,178
266855,Blanc,121,192
266855,Blanc,551,182
266891,Blanc,17,167
266891,Blanc,122,196
266891,Blanc,552,182
266924,Blanc,18,162
266924,Blanc,122,196
266924,Blanc,552,183
266962,Blanc,17,168
266962,Blanc,122,196
266962,Blanc,552,183
267006,Blanc,17,168
267006,Blanc,122,196
267006,Blanc,552,183
267040,Blanc,17,166
267040,Blanc,122,195
267040,Blanc,552,182
267085,Blanc,17,168
267085,Blanc,122,196
267085,Blanc,552,182
267129,Blanc,18,163
267129,Blanc,121,196
267129,Blanc,552,182
267165,Blanc,17,167
267165,Blanc,121,192
267165,Blanc,551,182
267213,Blanc,17,168
267213,Blanc,122,195
267213,Blanc,552,182
267259,Blanc,17,167
267259,Blanc,122,196
267259,Blanc,552,183
267306,Blanc,17,166
267306,Blanc,122,196
267306,Blanc,552,182
267342,Blanc,17,169
267342,Blanc,122,196
267342,Blanc,550,187
267370,Blanc,17,166
267370,Blanc,121,192
267370,Blanc,552,182
267388,Blanc,17,167
267388,Blanc,121,192
267388,Blanc,552,182
267432,Blanc,17,168
267432,Blanc,122,196
267432,Blanc,552,182
267463,Blanc,18,163
267463,Blanc,121,192
267463,Blanc,553,182
267525,Blanc,17,165
267525,Blanc,122,195
267525,Blanc,552,182
267556,Blanc,17,165
267556,Blanc,122,196
267556,Blanc,552,182
267588,Blanc,17,165
267588,Blanc,121,192
267588,Blanc,552,182
267620,Blanc,18,162
267620,Blanc,121,192
267620,Blanc,552,182
267649,Blanc,17,166
267649,Blanc,121,192
267649,Blanc,551,182
267680,Blanc,17,166
267680,Blanc,121,196
267680,Blanc,552,182
267713,Blanc,17,166
267713,Blanc,122,195
267713,Blanc,552,182
267746,Blanc,17,166
267746,Blanc,121,195
267746,Blanc,551,182
267777,Blanc,18,164
267777,Blanc,122,196
267777,Blanc,552,182
267807,Blanc,18,164
267807,Blanc,122,196
267807,Blanc,552,182
267839,Blanc,18,163
267839,Blanc,122,195
267839,Blanc,551,182
267867,Blanc,18,161
267867,Blanc,122,195
267867,Blanc,552,182
267928,Blanc,17,167
267928,Blanc,122,196
267928,Blanc,553,182
267960,Blanc,17,166
267960,Blanc,122,196
267960,Blanc,552,183
267995,Blanc,17,166
267995,Blanc,122,196
267995,Blanc,552,182
268025,Blanc,18,162
268025,Blanc,122,196
268025,Blanc,552,183
268054,Blanc,17,169
268054,Blanc,122,196
268054,Blanc,552,183
268087,Blanc,17,167
268087,Blanc,122,196
268087,Blanc,551,182
268120,Blanc,17,166
268120,Blanc,122,196
268120,Blanc,551,182
268154,Blanc,17,166
268154,Blanc,122,196
268154,Blanc,550,182
268181,Blanc,17,167
268181,Blanc,122,196
268181,Blanc,550,182
268230,Blanc,17,169
268230,Blanc,122,196
268230,Blanc,549,183
268261,Blanc,17,169
268261,Blanc,122,196
268261,Blanc,549,183
268292,Blanc,17,165
268292,Blanc,122,196
268292,Blanc,550,182
268382,Blanc,17,168
268382,Blanc,122,196
268382,Blanc,550,183
268403,Blanc,17,167
268403,Blanc,122,196
268403,Blanc,549,183
268431,Blanc,17,164
268431,Blanc,122,196
268431,Blanc,549,182
268451,Blanc,17,167
268451,Blanc,122,196
268451,Blanc,550,183
268479,Blanc,18,162
268479,Blanc,122,195
268479,Blanc,549,184
268514,Blanc,17,165
268514,Blanc,122,196
268514,Blanc,548,184
268546,Blanc,18,164
268546,Blanc,122,196
268546,Blanc,549,184
268576,Blanc,17,170
268576,Blanc,122,196
268576,Blanc,550,183
268603,Blanc,18,163
268603,Blanc,122,196
268603,Blanc,548,183
268620,Blanc,18,161
268620,Blanc,122,196
268620,Blanc,548,184
268651,Blanc,17,166
268651,Blanc,122,196
268651,Blanc,548,184
268683,Blanc,17,166
268683,Blanc,122,196
268683,Blanc,548,184
268729,Blanc,18,163
268729,Blanc,122,196
268729,Blanc,538,186
268759,Blanc,17,168
268759,Blanc,122,196
268759,Blanc,549,183
268790,Blanc,17,166
268790,Blanc,122,195
268790,Blanc,548,184
268823,Blanc,18,163
268823,Blanc,122,196
268823,Blanc,538,186
268854,Blanc,18,163
268854,Blanc,122,196
268854,Blanc,548,184
268885,Blanc,17,169
268885,Blanc,122,196
268885,Blanc,537,187
268917,Blanc,17,168
268917,Blanc,120,192
268917,Blanc,547,183
268947,Blanc,17,167
268947,Blanc,122,195
268947,Blanc,548,183
268977,Blanc,17,167
268977,Blanc,122,195
268977,Blanc,547,184
269007,Blanc,17,167
269007,Blanc,122,196
269007,Blanc,548,184
269038,Blanc,17,165
269038,Blanc,121,192
269038,Blanc,537,186
269053,Blanc,17,165
269053,Blanc,121,192
269053,Blanc,537,186
269117,Blanc,17,166
269117,Blanc,122,196
269117,Blanc,549,183
269149,Blanc,17,167
269149,Blanc,122,196
269149,Blanc,548,182
269182,Blanc,17,168
269182,Blanc,122,196
269182,Blanc,548,183
269211,Blanc,17,168
269211,Blanc,122,196
269211,Blanc,547,183
269261,Blanc,18,161
269261,Blanc,122,196
269261,Blanc,548,184
269293,Blanc,17,164
269293,Blanc,122,196
269293,Blanc,549,184
269324,Blanc,17,171
269324,Blanc,121,196
269324,Blanc,548,183
269354,Blanc,17,170
269354,Blanc,122,196
269354,Blanc,547,183
269383,Blanc,18,161
269383,Blanc,122,196
269383,Blanc,548,183
269417,Blanc,17,164
269417,Blanc,122,196
269417,Blanc,548,183
269449,Blanc,18,164
269449,Blanc,121,192
269449,Blanc,547,183
269481,Blanc,18,163
269481,Blanc,122,196
269481,Blanc,547,183
269509,Blanc,17,166
269509,Blanc,121,192
269509,Blanc,548,183
269557,Blanc,17,167
269557,Blanc,122,196
269557,Blanc,548,183
269586,Blanc,17,165
269586,Blanc,120,192
269586,Blanc,548,184
269617,Blanc,17,165
269617,Blanc,122,196
269617,Blanc,548,184
269648,Blanc,17,169
269648,Blanc,122,196
269648,Blanc,547,183
269680,Blanc,17,168
269680,Blanc,121,193
269680,Blanc,547,184
269714,Blanc,17,168
269714,Blanc,122,195
269714,Blanc,546,184
269743,Blanc,17,164
269743,Blanc,121,196
269743,Blanc,548,183
269774,Blanc,14,185
269774,Blanc,121,192
269774,Blanc,547,183
269806,Blanc,17,167
269806,Blanc,122,196
269806,Blanc,548,183
269838,Blanc,17,168
269838,Blanc,121,192
269838,Blanc,548,183
269869,Blanc,17,169
269869,Blanc,121,196
269869,Blanc,547,184
269901,Blanc,17,170
269901,Blanc,122,196
269901,Blanc,537,186
269948,Blanc,18,163
269948,Blanc,122,196
269948,Blanc,547,183
269994,Blanc,17,164
269994,Blanc,122,196
269994,Blanc,547,184
270026,Blanc,19,153
270026,Blanc,122,196
270026,Blanc,547,184
270058,Blanc,17,168
270058,Blanc,121,192
270058,Blanc,547,183
270090,Blanc,17,166
270090,Blanc,122,196
270090,Blanc,547,183
270115,Blanc,17,165
270115,Blanc,122,196
270115,Blanc,548,183
270149,Blanc,17,166
270149,Blanc,121,193
270149,Blanc,546,184
270178,Blanc,17,165
270178,Blanc,121,192
270178,Blanc,547,184
270209,Blanc,17,168
270209,Blanc,121,192
270209,Blanc,548,184
270240,Blanc,17,168
270240,Blanc,122,196
270240,Blanc,547,184
270270,Blanc,17,171
270270,Blanc,122,196
270270,Blanc,548,184
270301,Blanc,14,185
270301,Blanc,122,196
270301,Blanc,547,184
270332,Blanc,18,164
270332,Blanc,121,192
270332,Blanc,547,183
270380,Blanc,17,167
270380,Blanc,121,192
270380,Blanc,547,183
270411,Blanc,17,166
270411,Blanc,121,192
270411,Blanc,547,184
270459,Blanc,17,169
270459,Blanc,122,196
270459,Blanc,547,183
270491,Blanc,18,160
270491,Blanc,122,196
270491,Blanc,547,183
270529,Blanc,17,165
270529,Blanc,122,196
270529,Blanc,547,184
270554,Blanc,17,167
270554,Blanc,121,196
270554,Blanc,548,183
270585,Blanc,17,166
270585,Blanc,122,195
270585,Blanc,547,183
270615,Blanc,17,166
270615,Blanc,122,196
270615,Blanc,549,183
270649,Blanc,18,164
270649,Blanc,120,192
270649,Blanc,547,184
270679,Blanc,17,169
270679,Blanc,122,196
270679,Blanc,548,183
270709,Blanc,17,166
270709,Blanc,122,196
270709,Blanc,548,183
270740,Blanc,17,167
270740,Blanc,122,196
270740,Blanc,548,183
270773,Blanc,17,167
270773,Blanc,122,195
270773,Blanc,547,184
270820,Blanc,17,167
270820,Blanc,122,196
270820,Blanc,548,184
270850,Blanc,17,165
270850,Blanc,122,196
270850,Blanc,548,183
270881,Blanc,18,163
270881,Blanc,122,195
270881,Blanc,547,183
270921,Blanc,17,169
270921,Blanc,122,195
270921,Blanc,547,184
270951,Blanc,18,161
270951,Blanc,122,195
270951,Blanc,549,183
270981,Blanc,17,167
270981,Blanc,121,192
270981,Blanc,547,184
271011,Blanc,18,165
271011,Blanc,122,196
271011,Blanc,547,183
271040,Blanc,18,160
271040,Blanc,122,195
271040,Blanc,548,183
271071,Blanc,17,164
271071,Blanc,121,192
271071,Blanc,547,183
271103,Blanc,18,165
271103,Blanc,122,196
271103,Blanc,548,183
271132,Blanc,17,170
271132,Blanc,121,192
271132,Blanc,547,184
271166,Blanc,17,165
271166,Blanc,122,196
271166,Blanc,547,184
271196,Blanc,17,166
271196,Blanc,122,195
271196,Blanc,548,183
271266,Blanc,18,164
271266,Blanc,122,195
271266,Blanc,547,183
271312,Blanc,17,166
271312,Blanc,122,196
271312,Blanc,548,184
271342,Blanc,18,162
271342,Blanc,122,196
271342,Blanc,548,183
271377,Blanc,17,165
271377,Blanc,122,196
271377,Blanc,549,184
271425,Blanc,17,169
271425,Blanc,122,195
271425,Blanc,548,183
271472,Blanc,17,167
271472,Blanc,121,192
271472,Blanc,547,183
271514,Blanc,17,168
271514,Blanc,120,192
271514,Blanc,547,184
271549,Blanc,18,164
271549,Blanc,122,196
271549,Blanc,548,183
271600,Blanc,18,161
271600,Blanc,122,195
271600,Blanc,547,184
271644,Blanc,18,163
271644,Blanc,122,196
271644,Blanc,547,184
271692,Blanc,17,168
271692,Blanc,122,196
271692,Blanc,546,184
271737,Blanc,17,166
271737,Blanc,122,195
271737,Blanc,547,184
271760,Blanc,17,171
271760,Blanc,122,196
271760,Blanc,548,184
271775,Blanc,17,167
271775,Blanc,122,196
271775,Blanc,547,184
271811,Blanc,17,167
271811,Blanc,122,195
271811,Blanc,546,184
271842,Blanc,17,166
271842,Blanc,121,192
271842,Blanc,547,183
271873,Blanc,17,165
271873,Blanc,122,196
271873,Blanc,546,185
271903,Blanc,17,167
271903,Blanc,121,192
271903,Blanc,547,183
271934,Blanc,17,165
271934,Blanc,122,196
271934,Blanc,547,183
271965,Blanc,17,166
271965,Blanc,121,192
271965,Blanc,547,184
272000,Blanc,18,163
272000,Blanc,122,196
272000,Blanc,547,183
272044,Blanc,18,163
272044,Blanc,121,193
272044,Blanc,547,184
272092,Blanc,17,167
272092,Blanc,122,196
272092,Blanc,546,184
272123,Blanc,17,166
272123,Blanc,122,196
272123,Blanc,546,184
272152,Blanc,18,161
272152,Blanc,122,195
272152,Blanc,548,183
272184,Blanc,17,167
272184,Blanc,122,196
272184,Blanc,547,184
272215,Blanc,17,164
272215,Blanc,121,193
272215,Blanc,547,184
272247,Blanc,17,166
272247,Blanc,122,195
272247,Blanc,547,184
272278,Blanc,17,169
272278,Blanc,121,192
272278,Blanc,546,184
272313,Blanc,17,168
272313,Blanc,122,196
272313,Blanc,546,184
272344,Blanc,18,163
272344,Blanc,122,196
272344,Blanc,547,183
272374,Blanc,17,167
272374,Blanc,122,196
272374,Blanc,546,184
272405,Blanc,18,162
272405,Blanc,122,196
272405,Blanc,546,184
272440,Blanc,17,168
272440,Blanc,122,196
272440,Blanc,547,184
272475,Blanc,18,162
272475,Blanc,122,196
272475,Blanc,546,185
272513,Blanc,17,166
272513,Blanc,122,196
272513,Blanc,546,184
272545,Blanc,18,163
272545,Blanc,122,196
272545,Blanc,546,185
272575,Blanc,18,162
272575,Blanc,122,196
272575,Blanc,546,184
272606,Blanc,18,164
272606,Blanc,122,196
272606,Blanc,546,183
272639,Blanc,17,165
272639,Blanc,122,196
272639,Blanc,546,184
272667,Blanc,17,164
272667,Blanc,122,196
272667,Blanc,546,184
272701,Blanc,17,166
272701,Blanc,122,196
272701,Blanc,547,184
272735,Blanc,18,161
272735,Blanc,121,192
272735,Blanc,546,183
272780,Blanc,17,167
272780,Blanc,122,196
272780,Blanc,546,184
272813,Blanc,17,167
272813,Blanc,121,193
272813,Blanc,546,185
272843,Blanc,17,169
272843,Blanc,122,196
272843,Blanc,545,184
272874,Blanc,15,179
272874,Blanc,122,195
272874,Blanc,546,184
272907,Blanc,17,166
272907,Blanc,121,193
272907,Blanc,546,183
272958,Blanc,17,166
272958,Blanc,122,196
272958,Blanc,545,185
272987,Blanc,17,165
272987,Blanc,121,192
272987,Blanc,546,185
273014,Blanc,17,169
273014,Blanc,121,193
273014,Blanc,546,185
273043,Blanc,18,165
273043,Blanc,121,192
273043,Blanc,546,184
273082,Blanc,18,164
273082,Blanc,121,191
273082,Blanc,545,185
273110,Blanc,18,165
273110,Blanc,122,196
273110,Blanc,537,187
273141,Blanc,17,165
273141,Blanc,121,197
273141,Blanc,537,188
273171,Blanc,18,163
273171,Blanc,121,193
273171,Blanc,546,185
273202,Blanc,17,167
273202,Blanc,121,192
273202,Blanc,546,183
273238,Blanc,18,163
273238,Blanc,121,192
273238,Blanc,547,183
273268,Blanc,18,163
273268,Blanc,122,196
273268,Blanc,546,185
273299,Blanc,17,171
273299,Blanc,122,196
273299,Blanc,537,187
273331,Blanc,15,181
273331,Blanc,122,196
273331,Blanc,545,184
273380,Blanc,18,162
273380,Blanc,121,192
273380,Blanc,546,183
273409,Blanc,18,163
273409,Blanc,122,196
273409,Blanc,537,187
273444,Blanc,18,163
273444,Blanc,122,196
273444,Blanc,546,185
273474,Blanc,18,164
273474,Blanc,121,192
273474,Blanc,545,186
273504,Blanc,119,192
273504,Blanc,546,185
273551,Blanc,18,164
273551,Blanc,120,192
273551,Blanc,545,184
273583,Blanc,17,165
273583,Blanc,120,193
273583,Blanc,547,185
273616,Blanc,17,166
273616,Blanc,120,192
273616,Blanc,546,185
273647,Blanc,18,162
273647,Blanc,121,196
273647,Blanc,547,185
273676,Blanc,17,166
273676,Blanc,121,196
273676,Blanc,546,185
273709,Blanc,18,162
273709,Blanc,120,192
273709,Blanc,545,186
273738,Blanc,18,164
273738,Blanc,120,192
273738,Blanc,545,185
273789,Blanc,17,169
273789,Blanc,120,193
273789,Blanc,546,185
273816,Blanc,18,164
273816,Blanc,121,196
273816,Blanc,545,185
273847,Blanc,18,165
273847,Blanc,121,195
273847,Blanc,545,184
273881,Blanc,119,192
273881,Blanc,547,185
273930,Blanc,17,170
273930,Blanc,120,193
273930,Blanc,536,188
273963,Blanc,18,163
273963,Blanc,121,196
273963,Blanc,536,188
273991,Blanc,18,163
273991,Blanc,120,192
273991,Blanc,537,187
274019,Blanc,18,164
274019,Blanc,120,192
274019,Blanc,546,185
274052,Blanc,17,172
274052,Blanc,121,196
274052,Blanc,545,185
274085,Blanc,17,165
274085,Blanc,121,196
274085,Blanc,545,185
274115,Blanc,17,165
274115,Blanc,120,192
274115,Blanc,545,185
274152,Blanc,119,191
274152,Blanc,544,185
274179,Blanc,17,167
274179,Blanc,121,196
274179,Blanc,545,185
274210,Blanc,17,167
274210,Blanc,121,196
274210,Blanc,545,185
274239,Blanc,18,163
274239,Blanc,120,192
274239,Blanc,545,185
274269,Blanc,18,163
274269,Blanc,121,196
274269,Blanc,545,185
274304,Blanc,18,164
274304,Blanc,121,191
274304,Blanc,545,185
274340,Blanc,17,168
274340,Blanc,120,192
274340,Blanc,537,187
274384,Blanc,17,167
274384,Blanc,120,192
274384,Blanc,546,185
274430,Blanc,18,165
274430,Blanc,120,192
274430,Blanc,537,187
274471,Blanc,18,162
274471,Blanc,120,192
274471,Blanc,545,184
274492,Blanc,18,164
274492,Blanc,120,191
274492,Blanc,546,185
274524,Blanc,18,163
274524,Blanc,120,195
274524,Blanc,545,185
274570,Blanc,18,164
274570,Blanc,120,195
274570,Blanc,545,185
274615,Blanc,17,171
274615,Blanc,120,195
274615,Blanc,545,185
274652,Blanc,18,163
274652,Blanc,119,191
274652,Blanc,544,185
274717,Blanc,18,164
274717,Blanc,116,188
274717,Blanc,546,185
274873,Blanc,17,167
274873,Blanc,117,188
274873,Blanc,536,188
274925,Blanc,18,163
274925,Blanc,119,195
274925,Blanc,546,183
274952,Blanc,17,169
274952,Blanc,118,195
274952,Blanc,546,184
274980,Blanc,17,166
274980,Blanc,118,195
274980,Blanc,547,185
275009,Blanc,17,165
275009,Blanc,117,190
275009,Blanc,547,185
275041,Blanc,119,194
275041,Blanc,546,184
275070,Blanc,17,166
275070,Blanc,117,191
275070,Blanc,546,184
275101,Blanc,17,168
275101,Blanc,118,195
275101,Blanc,548,185
275139,Blanc,18,163
275139,Blanc,117,195
275139,Blanc,547,185
275181,Blanc,116,189
275181,Blanc,547,184
275230,Blanc,115,189
275230,Blanc,548,183
275263,Blanc,115,189
275263,Blanc,548,183
275287,Blanc,115,188
275287,Blanc,548,184
275321,Blanc,116,193
275321,Blanc,548,184
275353,Blanc,115,193
275353,Blanc,547,183
275382,Blanc,116,193
275382,Blanc,549,184
275413,Blanc,116,193
275413,Blanc,548,184
275443,Blanc,115,187
275443,Blanc,548,184
275475,Blanc,115,188
275475,Blanc,548,183
275506,Blanc,115,186
275506,Blanc,548,184
275536,Blanc,115,186
275536,Blanc,548,184
275568,Blanc,115,186
275568,Blanc,548,184
275595,Blanc,116,186
275595,Blanc,548,184
275629,Blanc,117,186
275629,Blanc,547,184
275659,Blanc,116,186
275659,Blanc,548,184
275692,Blanc,116,186
275692,Blanc,548,185
275724,Blanc,117,185
275724,Blanc,548,184
275757,Blanc,116,185
275757,Blanc,548,184
275788,Blanc,116,192
275788,Blanc,549,185
275819,Blanc,117,185
275819,Blanc,547,184
275866,Blanc,116,185
275866,Blanc,548,185
275912,Blanc,117,185
275912,Blanc,548,185
275944,Blanc,116,185
275944,Blanc,547,184
275975,Blanc,118,184
275975,Blanc,547,184
276007,Blanc,117,185
276007,Blanc,547,185
276037,Blanc,116,185
276037,Blanc,547,185
276068,Blanc,116,185
276068,Blanc,548,184
276101,Blanc,117,185
276101,Blanc,548,184
276132,Blanc,117,185
276132,Blanc,547,184
276162,Blanc,117,185
276162,Blanc,548,184
276191,Blanc,117,185
276191,Blanc,548,184
276225,Blanc,117,185
276225,Blanc,549,184
276257,Blanc,117,185
276257,Blanc,548,185
276288,Blanc,117,185
276288,Blanc,548,184
276335,Blanc,116,185
276335,Blanc,547,184
276367,Blanc,117,185
276367,Blanc,549,185
276401,Blanc,117,186
276401,Blanc,548,184
276436,Blanc,118,185
276436,Blanc,548,185
276480,Blanc,118,185
276480,Blanc,548,184
276511,Blanc,118,185
276511,Blanc,547,184
276550,Blanc,118,186
276550,Blanc,548,184
276590,Blanc,119,186
276590,Blanc,547,184
276624,Blanc,119,186
276624,Blanc,548,184
276656,Blanc,118,186
276656,Blanc,547,185
276688,Blanc,119,186
276688,Blanc,547,184
276729,Blanc,119,186
276729,Blanc,547,184
276770,Blanc,120,186
276770,Blanc,547,184
276813,Blanc,119,186
276813,Blanc,547,184
276856,Blanc,120,186
276856,Blanc,547,185
276887,Blanc,120,185
276887,Blanc,547,185
276919,Blanc,119,186
276919,Blanc,548,184
276950,Blanc,119,186
276950,Blanc,548,184
276985,Blanc,120,185
276985,Blanc,548,184
277025,Blanc,120,185
277025,Blanc,548,185
277057,Blanc,120,185
277057,Blanc,548,184
277087,Blanc,120,185
277087,Blanc,548,184
277118,Blanc,120,185
277118,Blanc,548,184
277146,Blanc,119,186
277146,Blanc,548,185
277176,Blanc,119,186
277176,Blanc,548,185
277209,Blanc,120,186
277209,Blanc,548,184
277242,Blanc,119,186
277242,Blanc,548,184
277276,Blanc,120,185
277276,Blanc,548,184
277307,Blanc,119,186
277307,Blanc,548,184
277340,Blanc,119,185
277340,Blanc,548,184
277370,Blanc,119,186
277370,Blanc,548,184
277399,Blanc,119,186
277399,Blanc,548,184
277431,Blanc,120,185
277431,Blanc,548,184
277461,Blanc,120,186
277461,Blanc,548,184
277493,Blanc,120,185
277493,Blanc,548,184
277523,Blanc,120,185
277523,Blanc,548,184
277553,Blanc,120,185
277553,Blanc,548,184
277583,Blanc,119,186
277583,Blanc,548,184
277615,Blanc,119,186
277615,Blanc,548,184
277648,Blanc,120,186
277648,Blanc,548,184
277685,Blanc,118,185
277685,Blanc,548,184
277725,Blanc,119,185
277725,Blanc,548,184
277762,Blanc,119,186
277762,Blanc,548,184
277809,Blanc,120,185
277809,Blanc,548,184
277838,Blanc,119,185
277838,Blanc,548,184
277867,Blanc,120,185
277867,Blanc,548,184
277897,Blanc,120,185
277897,Blanc,548,184
277929,Blanc,120,185
277929,Blanc,548,184
277968,Blanc,120,185
277968,Blanc,548,184
278007,Blanc,120,185
278007,Blanc,548,184
278039,Blanc,119,185
278039,Blanc,548,184
278090,Blanc,120,185
278090,Blanc,547,184
278131,Blanc,120,185
278131,Blanc,548,184
278159,Blanc,120,185
278159,Blanc,549,184
278189,Blanc,120,185
278189,Blanc,548,184
278221,Blanc,120,185
278221,Blanc,548,185
278259,Blanc,120,185
278259,Blanc,548,184
278308,Blanc,119,185
278308,Blanc,548,184
278354,Blanc,119,186
278354,Blanc,548,184
278400,Blanc,120,186
278400,Blanc,548,184
278428,Blanc,120,185
278428,Blanc,548,184
278479,Blanc,118,185
278479,Blanc,548,184
278526,Blanc,119,188
278526,Blanc,547,184
278572,Blanc,119,185
278572,Blanc,548,184
278616,Blanc,120,185
278616,Blanc,549,184
278647,Blanc,120,185
278647,Blanc,548,184
278685,Blanc,120,185
278685,Blanc,548,184
278725,Blanc,120,185
278725,Blanc,548,184
278759,Blanc,119,185
278759,Blanc,548,184
278790,Blanc,120,185
278790,Blanc,548,184
278821,Blanc,119,185
278821,Blanc,549,184
278852,Blanc,119,185
278852,Blanc,548,184
278882,Blanc,119,185
278882,Blanc,548,184
278913,Blanc,119,185
278913,Blanc,548,184
278945,Blanc,119,185
278945,Blanc,548,184
278996,Blanc,119,186
278996,Blanc,548,184
279040,Blanc,118,185
279040,Blanc,548,184
279070,Blanc,118,185
279070,Blanc,548,184
279102,Blanc,119,185
279102,Blanc,548,184
279147,Blanc,118,185
279147,Blanc,549,184
279179,Blanc,119,185
279179,Blanc,548,184
279209,Blanc,119,185
279209,Blanc,548,184
279241,Blanc,119,186
279241,Blanc,547,184
279271,Blanc,119,185
279271,Blanc,548,184
279305,Blanc,119,185
279305,Blanc,548,184
279337,Blanc,120,185
279337,Blanc,548,184
279364,Blanc,119,185
279364,Blanc,547,184
279395,Blanc,119,186
279395,Blanc,548,184
279434,Blanc,119,185
279434,Blanc,548,184
279474,Blanc,120,185
279474,Blanc,548,184
279507,Blanc,119,185
279507,Blanc,548,184
279539,Blanc,119,185
279539,Blanc,548,184
279588,Blanc,119,186
279588,Blanc,548,184
279626,Blanc,119,185
279626,Blanc,548,184
279658,Blanc,118,185
279658,Blanc,548,184
279688,Blanc,119,185
279688,Blanc,548,184
279718,Blanc,119,185
279718,Blanc,549,184
279749,Blanc,119,185
279749,Blanc,549,184
279779,Blanc,120,185
279779,Blanc,549,184
279809,Blanc,119,185
279809,Blanc,549,184
279842,Blanc,119,185
279842,Blanc,548,184
279872,Blanc,119,185
279872,Blanc,548,183
279891,Blanc,120,193
279891,Blanc,548,184
279928,Blanc,119,185
279928,Blanc,548,184
279957,Blanc,119,185
279957,Blanc,548,183
279991,Blanc,119,185
279991,Blanc,549,184
280022,Blanc,118,184
280022,Blanc,548,184
280053,Blanc,119,185
280053,Blanc,548,184
280083,Blanc,119,185
280083,Blanc,548,184
280117,Blanc,119,185
280117,Blanc,548,184
280145,Blanc,119,185
280145,Blanc,548,184
280178,Blanc,120,184
280178,Blanc,549,184
280210,Blanc,119,185
280210,Blanc,548,184
280240,Blanc,119,184
280240,Blanc,548,184
280267,Blanc,119,185
280267,Blanc,548,184
280297,Blanc,119,185
280297,Blanc,548,184
280339,Blanc,119,185
280339,Blanc,548,184
280385,Blanc,119,185
280385,Blanc,548,184
280418,Blanc,119,185
280418,Blanc,548,184
280462,Blanc,119,185
280462,Blanc,549,184
280494,Blanc,119,185
280494,Blanc,548,184
280545,Blanc,119,185
280545,Blanc,549,184
280592,Blanc,119,185
280592,Blanc,549,184
280635,Blanc,119,185
280635,Blanc,548,184
280686,Blanc,119,185
280686,Blanc,549,184
280728,Blanc,119,185
280728,Blanc,548,184
280759,Blanc,119,185
280759,Blanc,549,184
280792,Blanc,119,185
280792,Blanc,548,184
280825,Blanc,119,185
280825,Blanc,548,184
280869,Blanc,119,185
280869,Blanc,549,184
280899,Blanc,119,185
280899,Blanc,548,184
280928,Blanc,119,185
280928,Blanc,548,184
280960,Blanc,119,185
280960,Blanc,548,184
280992,Blanc,119,185
280992,Blanc,548,183
281025,Blanc,119,185
281025,Blanc,548,184
281056,Blanc,119,185
281056,Blanc,548,184
281103,Blanc,119,185
281103,Blanc,548,184
281143,Blanc,118,185
281143,Blanc,548,184
281173,Blanc,120,184
281173,Blanc,548,184
281204,Blanc,119,185
281204,Blanc,548,184
281236,Blanc,119,185
281236,Blanc,548,184
281266,Blanc,119,185
281266,Blanc,549,184
281282,Blanc,119,185
281282,Blanc,548,184
281312,Blanc,119,185
281312,Blanc,548,184
281344,Blanc,119,185
281344,Blanc,548,184
281377,Blanc,119,185
281377,Blanc,548,184
281406,Blanc,120,185
281406,Blanc,549,184
281421,Blanc,119,186
281421,Blanc,548,183
281455,Blanc,118,185
281455,Blanc,549,184
281536,Blanc,119,186
281536,Blanc,549,184
281566,Blanc,119,184
281566,Blanc,548,184
281595,Blanc,120,185
281595,Blanc,549,184
281626,Blanc,119,185
281626,Blanc,548,184
281658,Blanc,119,185
281658,Blanc,549,184
281690,Blanc,119,185
281690,Blanc,549,184
281724,Blanc,119,186
281724,Blanc,549,184
281752,Blanc,119,186
281752,Blanc,548,184
281783,Blanc,119,185
281783,Blanc,548,184
281818,Blanc,119,185
281818,Blanc,548,184
281846,Blanc,118,185
281846,Blanc,549,184
281878,Blanc,119,185
281878,Blanc,549,184
281926,Blanc,119,185
281926,Blanc,548,184
281956,Blanc,119,185
281956,Blanc,548,184
281986,Blanc,119,185
281986,Blanc,548,184
282019,Blanc,119,186
282019,Blanc,548,184
282064,Blanc,119,185
282064,Blanc,548,184
282094,Blanc,120,185
282094,Blanc,548,184
282121,Blanc,119,185
282121,Blanc,548,183
282154,Blanc,119,185
282154,Blanc,548,184
282186,Blanc,119,185
282186,Blanc,548,184
282219,Blanc,119,185
282219,Blanc,548,184
282253,Blanc,120,185
282253,Blanc,549,184
282283,Blanc,119,185
282283,Blanc,548,184
282331,Blanc,119,185
282331,Blanc,548,184
282361,Blanc,119,185
282361,Blanc,548,184
282396,Blanc,119,186
282396,Blanc,548,184
282442,Blanc,119,185
282442,Blanc,548,184
282473,Blanc,119,185
282473,Blanc,548,184
282515,Blanc,120,185
282515,Blanc,548,184
282551,Blanc,120,185
282551,Blanc,548,184
282593,Blanc,119,186
282593,Blanc,548,184
282625,Blanc,120,185
282625,Blanc,547,184
282658,Blanc,120,185
282658,Blanc,548,184
282688,Blanc,120,185
282688,Blanc,548,184
282720,Blanc,120,185
282720,Blanc,548,184
282750,Blanc,119,185
282750,Blanc,548,184
282782,Blanc,121,185
282782,Blanc,549,184
282811,Blanc,120,185
282811,Blanc,548,184
282843,Blanc,120,185
282843,Blanc,548,184
282879,Blanc,120,185
282879,Blanc,548,184
282906,Blanc,119,186
